POSTE;DATE;RR;DRR;TN;TX;TM;FFM;DXY;UM
13054001;20110831;0,0;0;16,3;30,3;23,3;3,4;190;66
13054001;20110901;0,0;0;19,7;30,7;25,4;3,5;160;55
13054001;20110902;0,0;0;20,7;32,5;26,1;2,4;200;60
13054001;20110903;1,0;65;21,2;29,5;24,9;3,9;170;72
13054001;20110904;5,9;90;19,8;26,0;22,8;2,3;250;77
13054001;20110905;0,0;0;20,0;27,7;23,2;6,9;300;60
13054001;20110906;0,0;0;17,4;28,0;22,0;5,6;320;53
13054001;20110907;0,0;0;15,3;29,0;22,5;5,4;300;59
13054001;20110908;0,0;0;20,8;30,6;25,1;7,9;300;48
13054001;20110909;0,0;0;19,0;29,8;23,9;2,8;320;53
13054001;20110910;0,2;0;18,4;28,5;23,2;3,1;180;74
13054001;20110911;0,0;0;17,2;30,8;23,4;2,9;160;71
13054001;20110912;0,0;0;19,9;30,9;25,2;5,7;320;52
13054001;20110913;0,0;0;15,0;30,3;22,9;2,2;260;55
13054001;20110914;0,0;0;16,0;30,3;23,1;3,1;300;61
13054001;20110915;0,0;0;14,8;29,2;21,4;2,8;180;70
13054001;20110916;0,0;0;15,6;28,9;22,7;2,4;200;63
13054001;20110917;2,4;46;19,7;28,6;23,9;2,5;260;74
13054001;20110918;2,6;187;16,4;20,1;18,3;6,7;300;73
13054001;20110919;0,0;0;13,8;22,4;17,7;11,1;330;55
13054001;20110920;0,0;0;15,1;25,4;18,8;4,7;330;52
13054001;20110921;0,0;0;10,1;26,4;18,7;2,6;250;60
13054001;20110922;0,0;0;10,9;28,6;20,1;3,8;330;57
13054001;20110923;0,0;0;11,9;28,0;19,2;2,2;200;59
13054001;20110924;4,5;166;12,9;27,7;20,3;1,9;210;60
13054001;20110925;0,0;0;18,0;25,8;21,1;1,8;70;74
13054001;20110926;0,2;0;15,9;29,1;21,6;2,1;250;70
13054001;20110927;0,0;0;15,6;29,0;21,5;1,9;260;65
13054001;20110928;0,0;0;15,6;29,5;22,1;2,2;190;58
13054001;20110929;0,0;0;15,3;28,8;21,6;2,0;190;58
13054001;20110930;0,0;0;14,5;28,6;21,4;2,5;200;58
13054001;20111001;0,2;0;14,7;28,7;21,3;2,8;200;66
13054001;20111002;0,0;0;14,7;28,4;20,8;2,3;250;71
13054001;20111003;0,2;0;14,1;28,5;20,9;2,1;240;68
13054001;20111004;0,0;0;13,9;30,0;21,0;2,5;320;60
13054001;20111005;0,2;0;12,9;27,7;19,3;2,5;180;67
13054001;20111006;0,0;21;13,0;26,2;19,8;3,0;290;67
13054001;20111007;0,0;0;15,9;19,6;17,2;13,2;330;48
13054001;20111008;0,0;0;12,7;19,4;15,1;11,1;320;55
13054001;20111009;0,0;0;12,8;21,2;17,2;11,4;320;55
13054001;20111010;0,0;0;14,5;26,1;20,8;6,9;330;62
13054001;20111011;0,0;0;12,2;27,9;19,3;3,2;330;60
13054001;20111012;0,0;0;10,6;28,6;19,5;4,0;320;54
13054001;20111013;0,0;0;15,6;24,3;18,6;5,9;340;57
13054001;20111014;0,0;0;10,1;24,2;16,7;2,3;180;70
13054001;20111015;0,2;0;11,7;21,9;16,4;2,3;250;69
13054001;20111016;0,2;0;9,9;21,7;15,5;2,5;250;73
13054001;20111017;0,0;0;9,5;21,2;14,8;2,0;250;75
13054001;20111018;0,0;0;10,2;22,3;16,8;3,1;180;76
13054001;20111019;0,2;10;15,9;21,9;17,0;5,5;330;74
13054001;20111020;0,0;0;10,4;15,6;12,0;11,8;320;55
13054001;20111021;0,0;0;3,6;19,9;12,4;2,7;180;58
13054001;20111022;0,0;0;11,4;19,1;14,8;3,8;160;50
13054001;20111023;0,4;241;11,6;19,3;14,5;4,5;160;56
13054001;20111024;31,0;555;12,9;21,1;15,7;8,9;90;63
13054001;20111025;7,5;181;13,7;21,0;17,1;5,5;150;84
13054001;20111026;0,0;0;10,1;20,8;14,8;2,4;110;72
13054001;20111027;13,1;537;13,5;21,4;17,8;7,4;110;58
13054001;20111028;1,8;419;14,4;19,7;17,1;4,7;90;67
13054001;20111029;0,0;0;12,6;22,5;16,6;1,6;250;71
13054001;20111030;0,4;0;10,9;21,2;15,7;1,8;180;80
13054001;20111031;0,0;0;11,1;21,3;15,8;2,2;160;77
13054001;20111101;14,5;602;14,2;21,5;16,8;4,1;140;75
13054001;20111102;10,3;483;15,2;20,0;17,3;6,2;110;84
13054001;20111103;11,5;658;16,8;20,4;18,4;10,7;120;74
13054001;20111104;14,9;540;17,0;22,2;19,8;11,4;130;78
13054001;20111105;56,6;1001;13,6;17,9;16,0;5,6;110;85
13054001;20111106;1,4;246;14,2;17,7;14,9;4,8;70;82
13054001;20111107;13,7;696;11,3;17,8;15,3;4,5;50;70
13054001;20111108;8,5;482;13,2;21,4;16,2;6,0;70;70
13054001;20111109;3,0;224;13,2;18,2;15,5;6,1;110;79
13054001;20111110;0,0;0;11,1;20,6;15,6;1,9;210;81
13054001;20111111;0,0;0;10,5;19,5;15,0;2,7;130;79
13054001;20111112;0,0;0;13,7;20,1;15,5;2,2;110;70
13054001;20111113;0,0;0;10,2;18,0;12,8;1,9;270;72
13054001;20111114;0,0;0;7,8;18,2;12,7;3,2;140;67
13054001;20111115;0,0;0;9,6;18,6;13,2;3,6;70;64
13054001;20111116;0,0;0;9,4;18,9;12,5;4,0;70;62
13054001;20111117;0,0;0;4,5;16,2;10,4;1,4;130;71
13054001;20111118;0,6;120;7,2;17,0;12,4;2,6;80;69
13054001;20111119;0,2;298;12,9;17,5;15,3;6,8;90;67
13054001;20111120;0,0;10;14,4;18,7;16,2;5,0;90;64
13054001;20111121;0,0;0;14,8;19,1;16,3;7,6;80;57
13054001;20111122;0,0;0;13,6;16,8;14,6;3,3;90;65
13054001;20111123;0,0;0;6,8;17,5;10,9;1,6;140;79
13054001;20111124;0,0;0;4,0;16,6;9,5;1,5;140;79
13054001;20111125;0,0;0;4,9;15,5;9,5;2,0;330;80
13054001;20111126;0,0;0;2,6;15,4;7,9;1,7;130;78
13054001;20111127;0,0;0;4,1;15,7;8,9;1,4;140;84
13054001;20111128;0,0;0;3,3;15,5;7,9;1,4;130;89
13054001;20111129;0,0;85;4,9;17,5;12,7;1,8;140;79
13054001;20111130;0,2;0;11,1;17,6;13,1;1,1;140;83
13054001;20111201;0,0;0;9,4;18,2;15,1;4,2;140;81
13054001;20111202;5,9;115;13,3;18,6;15,6;4,7;150;82
13054001;20111203;0,4;117;8,4;13,9;10,9;5,2;300;78
13054001;20111204;0,0;0;9,0;15,7;12,5;2,4;300;82
13054001;20111205;0,0;0;10,8;15,4;12,0;6,2;320;66
13054001;20111206;0,0;0;4,8;14,4;9,6;4,1;280;73
13054001;20111207;0,0;0;4,7;15,7;11,2;6,2;280;77
13054001;20111208;0,0;0;9,6;15,2;11,0;6,4;320;68
13054001;20111209;0,0;0;2,8;12,9;7,4;1,0;140;79
13054001;20111210;0,0;0;4,3;15,0;8,6;1,1;140;84
13054001;20111211;0,0;0;3,3;13,9;9,0;0,9;140;84
13054001;20111212;0,2;5;7,1;14,6;9,9;4,4;290;75
13054001;20111213;0,0;0;1,1;13,8;8,8;2,6;80;67
13054001;20111214;0,0;0;7,0;15,2;10,8;2,1;270;78
13054001;20111215;0,0;0;3,9;13,4;9,6;3,9;280;74
13054001;20111216;0,4;89;6,5;15,1;11,7;6,2;300;73
13054001;20111217;0,0;0;5,5;10,7;7,4;6,6;300;61
13054001;20111218;0,0;0;2,6;8,5;5,5;8,4;330;60
13054001;20111219;0,6;99;2,6;8,2;5,3;9,0;330;53
13054001;20111220;0,0;110;2,5;9,7;6,3;3,8;340;72
13054001;20111221;0,0;0;5,8;13,3;9,3;8,6;320;65
13054001;20111222;0,0;0;9,4;15,8;13,1;11,5;330;67
13054001;20111223;0,0;0;3,7;14,3;8,3;1,1;300;81
13054001;20111224;0,0;0;5,1;9,9;8,1;13,2;310;60
13054001;20111225;0,0;0;2,4;11,9;5,9;4,1;340;58
13054001;20111226;0,0;0;-2,0;13,0;3,9;1,0;120;70
13054001;20111227;0,0;0;0,6;15,0;6,6;0,9;140;71
13054001;20111228;0,0;0;0,4;13,1;5,4;1,1;330;79
13054001;20111229;0,0;0;0,8;10,0;8,5;13,3;330;56
13054001;20111230;0,0;0;3,0;13,8;7,7;7,4;340;68
13054001;20111231;0,0;0;2,1;14,1;8,6;3,2;280;79
13054001;20120101;0,2;0;6,6;16,5;11,4;2,9;280;83
13054001;20120102;2,8;150;7,8;14,5;10,6;5,6;300;82
13054001;20120103;0,0;0;7,0;12,5;8,2;7,3;320;63
13054001;20120104;0,0;0;1,3;13,2;8,0;8,0;320;65
13054001;20120105;0,0;40;3,4;14,0;9,5;7,8;340;68
13054001;20120106;0,0;0;8,4;10,7;8,9;13,1;320;49
13054001;20120107;0,0;0;6,2;13,4;9,3;12,7;320;56
13054001;20120108;0,0;0;9,3;14,1;10,7;13,8;330;56
13054001;20120109;0,0;0;5,4;12,5;7,3;3,9;350;65
13054001;20120110;0,0;0;-1,6;13,2;4,6;1,8;320;74
13054001;20120111;0,0;0;-0,5;14,1;6,2;0,8;140;81
13054001;20120112;0,0;0;0,7;9,5;4,8;0,9;300;88
13054001;20120113;0,0;0;2,0;11,2;6,4;5,6;330;72
13054001;20120114;0,0;0;-0,4;11,4;4,8;2,6;350;74
13054001;20120115;0,0;0;-0,7;9,5;5,4;1,1;80;79
13054001;20120116;0,0;0;7,0;13,4;9,4;4,0;80;59
13054001;20120117;0,0;0;-0,9;10,5;4,9;2,1;290;67
13054001;20120118;0,0;0;-2,7;10,5;2,5;1,9;150;75
13054001;20120119;0,0;0;-2,8;11,6;4,5;2,2;290;77
13054001;20120120;0,0;0;5,8;16,1;10,1;7,4;340;66
13054001;20120121;0,0;0;7,2;14,2;10,1;8,4;310;67
13054001;20120122;0,0;0;6,6;16,4;12,1;9,9;340;60
13054001;20120123;0,0;0;8,8;14,8;10,9;7,0;340;56
13054001;20120124;0,0;0;8,5;13,8;10,5;12,1;320;56
13054001;20120125;0,0;0;7,7;14,6;10,3;4,3;320;64
13054001;20120126;0,0;0;8,0;13,7;11,1;1,5;80;64
13054001;20120127;1,0;356;7,5;12,8;9,9;1,1;360;77
13054001;20120128;0,0;35;6,0;11,2;7,1;3,8;340;71
13054001;20120129;0,0;189;-0,9;8,4;3,7;2,2;330;76
13054001;20120130;1,4;114;4,0;8,5;4,7;3,5;330;70
13054001;20120131;8,5;600;-1,0;4,7;2,5;4,4;330;82
13054001;20120201;1,6;195;0,9;7,0;2,5;5,0;340;66
13054001;20120202;0,4;145;-1,3;4,9;0,3;4,2;10;76
13054001;20120203;0,0;0;-3,8;0,2;-2,2;9,3;330;56
13054001;20120204;0,0;0;-6,0;-1,0;-3,5;8,8;350;42
13054001;20120205;0,0;0;-5,6;3,2;-2,4;4,6;350;47
13054001;20120206;0,0;0;-4,7;1,4;-1,9;10,1;340;39
13054001;20120207;0,0;0;-6,2;0,8;-3,1;8,8;330;42
13054001;20120208;0,0;0;-6,4;0,8;-3,0;4,7;320;51
13054001;20120209;0,0;0;-8,0;3,9;-1,0;7,0;300;52
13054001;20120210;0,0;93;-3,2;1,7;-1,2;7,5;340;49
13054001;20120211;0,0;0;-5,9;1,0;-3,3;4,8;330;50
13054001;20120212;0,0;0;-9,5;2,7;-3,5;4,7;340;53
13054001;20120213;0,0;0;-5,6;3,8;-0,7;5,8;330;45
13054001;20120214;0,0;0;-3,9;9,3;2,3;2,7;320;52
13054001;20120215;0,0;0;1,3;10,0;6,5;14,7;330;60
13054001;20120216;0,0;0;5,5;13,4;7,7;6,3;330;57
13054001;20120217;0,0;0;-2,7;13,8;4,6;2,2;290;67
13054001;20120218;0,0;0;-2,4;11,9;4,2;1,3;230;72
13054001;20120219;0,0;0;0,0;14,3;6,3;5,7;330;67
13054001;20120220;0,0;0;2,6;10,4;5,2;4,9;340;49
13054001;20120221;0,0;0;-1,0;12,4;4,9;1,9;320;57
13054001;20120222;0,0;0;-2,7;13,3;5,0;2,6;330;56
13054001;20120223;0,0;0;-2,5;18,7;6,8;2,3;330;50
13054001;20120224;0,0;0;0,2;18,2;8,4;1,8;190;62
13054001;20120225;0,0;0;1,4;16,6;8,6;1,8;350;74
13054001;20120226;0,0;0;2,2;16,3;9,5;6,5;330;61
13054001;20120227;0,0;0;0,2;13,9;7,2;2,1;330;59
13054001;20120228;0,0;0;0,7;16,6;8,0;1,9;140;68
13054001;20120229;0,0;0;3,4;17,7;8,7;1,9;240;76
13054001;20120301;0,0;0;3,3;16,8;10,1;2,0;200;79
13054001;20120302;0,0;0;6,0;16,6;9,5;1,3;190;88
13054001;20120303;0,0;0;6,1;15,9;11,6;2,4;90;76
13054001;20120304;0,2;14;4,1;17,0;10,7;1,9;210;78
13054001;20120305;0,0;0;6,9;11,0;8,9;14,0;320;48
13054001;20120306;0,0;0;5,6;12,6;8,0;9,2;300;56
13054001;20120307;0,0;12;-0,3;14,8;7,5;2,2;240;64
13054001;20120308;0,0;0;6,5;13,3;9,9;11,1;330;54
13054001;20120309;0,0;0;6,0;14,0;8,6;3,0;350;53
13054001;20120310;0,0;0;-0,5;16,6;7,8;2,2;320;54
13054001;20120311;0,0;0;1,3;19,0;9,9;2,5;320;55
13054001;20120312;0,0;0;2,7;19,4;10,8;2,8;290;62
13054001;20120313;0,0;0;3,7;23,1;12,7;2,8;270;62
13054001;20120314;0,0;0;6,0;17,5;12,0;2,3;200;78
13054001;20120315;0,0;0;8,1;14,4;10,7;1,9;190;86
13054001;20120316;0,0;0;8,2;16,2;11,3;3,2;190;76
13054001;20120317;0,0;0;6,9;17,3;12,7;3,4;140;68
13054001;20120318;7,5;166;10,2;14,2;11,5;4,1;160;80
13054001;20120319;0,0;0;4,3;15,5;9,9;5,3;330;63
13054001;20120320;2,6;310;1,3;14,8;9,5;2,3;360;74
13054001;20120321;0,0;0;6,6;21,7;14,4;3,6;130;55
13054001;20120322;0,0;0;7,9;22,5;16,6;4,5;130;36
13054001;20120323;0,4;143;11,1;18,6;13,8;2,3;90;54
13054001;20120324;0,0;0;5,3;20,9;13,1;2,3;250;63
13054001;20120325;0,2;46;6,5;21,6;14,8;3,1;70;58
13054001;20120326;0,0;0;10,8;22,8;16,2;2,4;70;48
13054001;20120327;0,0;0;8,9;22,8;15,1;2,5;250;51
13054001;20120328;0,0;0;7,0;22,5;14,3;2,4;180;59
13054001;20120329;0,0;0;7,2;23,6;15,0;3,9;250;61
13054001;20120330;0,0;0;7,6;24,5;15,5;2,7;200;55
13054001;20120331;0,0;0;7,4;22,9;15,6;3,3;250;59
13054001;20120401;0,0;0;10,9;20,9;14,9;3,7;330;60
13054001;20120402;0,0;0;7,8;20,1;14,2;3,2;150;71
13054001;20120403;1,2;103;8,9;19,3;14,5;4,1;160;73
13054001;20120404;2,4;256;13,1;16,2;14,1;2,7;120;81
13054001;20120405;0,6;47;10,3;18,4;13,8;2,2;200;79
13054001;20120406;0,2;9;9,5;19,3;14,5;3,6;180;79
13054001;20120407;0,0;0;10,2;17,7;14,3;6,0;310;68
13054001;20120408;0,0;0;10,9;14,8;12,3;14,8;320;46
13054001;20120409;0,0;0;2,3;18,2;11,3;3,1;330;54
13054001;20120410;6,2;589;8,9;17,1;12,7;7,5;140;73
13054001;20120411;0,0;0;7,8;17,5;12,8;7,0;280;65
13054001;20120412;0,0;49;6,3;18,1;13,4;2,2;200;69
13054001;20120413;0,4;132;11,4;17,3;13,7;5,3;300;63
13054001;20120414;0,0;0;9,1;18,1;13,1;9,8;340;52
13054001;20120415;0,0;170;9,6;14,5;11,6;9,7;320;60
13054001;20120416;0,0;0;8,2;15,3;10,6;9,0;330;62
13054001;20120417;0,0;0;7,4;17,7;12,6;6,8;290;48
13054001;20120418;0,0;50;10,4;16,2;12,8;6,8;280;62
13054001;20120419;0,0;0;11,1;16,8;13,0;5,1;230;64
13054001;20120420;0,0;0;8,3;17,9;13,4;7,3;250;58
13054001;20120421;1,6;200;7,7;19,5;14,5;4,4;270;66
13054001;20120422;0,0;0;9,0;18,3;13,8;6,8;250;55
13054001;20120423;6,5;213;10,1;16,8;13,1;5,7;290;66
13054001;20120424;0,0;0;9,7;16,6;12,9;8,0;290;60
13054001;20120425;0,0;0;4,9;19,1;13,6;7,5;140;57
13054001;20120426;0,0;0;13,3;24,9;19,1;8,4;110;42
13054001;20120427;0,0;0;15,2;29,3;22,8;6,7;130;38
13054001;20120428;17,3;354;18,1;29,2;22,7;8,8;120;40
13054001;20120429;0,0;0;14,4;20,0;16,3;8,1;110;71
13054001;20120430;14,4;298;11,7;17,1;14,4;4,4;150;80
13054001;20120501;0,2;0;10,7;19,5;14,4;2,9;200;71
13054001;20120502;0,2;0;8,4;19,5;14,8;2,9;190;73
13054001;20120503;0,2;0;7,9;20,1;14,4;2,8;200;76
13054001;20120504;0,2;7;11,2;19,6;15,7;5,8;120;75
13054001;20120505;0,0;0;12,0;21,3;17,1;4,8;150;70
13054001;20120506;0,0;0;12,2;22,7;17,5;4,4;290;63
13054001;20120507;0,0;0;12,6;22,6;16,9;4,6;240;58
13054001;20120508;0,0;0;11,1;21,9;17,1;4,2;150;66
13054001;20120509;0,0;0;13,8;22,2;17,6;3,0;190;76
13054001;20120510;0,0;0;13,1;24,1;18,6;2,8;200;64
13054001;20120511;0,0;0;12,0;28,7;21,0;1,8;270;48
13054001;20120512;0,0;0;15,1;31,8;21,6;4,6;340;55
13054001;20120513;0,0;0;13,8;22,2;17,8;10,1;320;49
13054001;20120514;0,0;0;8,8;21,3;15,8;3,7;160;54
13054001;20120515;0,0;0;10,4;24,1;17,6;9,2;290;45
13054001;20120516;0,0;0;10,3;18,1;14,1;13,3;330;42
13054001;20120517;0,2;21;5,1;22,3;15,3;4,5;160;50
13054001;20120518;1,4;62;12,5;22,6;16,6;4,7;90;48
13054001;20120519;0,0;0;14,3;25,7;20,3;6,4;120;35
13054001;20120520;63,3;813;15,0;21,7;16,9;7,3;120;72
13054001;20120521;6,2;678;12,3;15,3;13,9;5,2;280;84
13054001;20120522;1,6;236;12,7;19,1;15,5;5,6;320;81
13054001;20120523;0,0;0;12,2;25,5;19,4;3,6;310;70
13054001;20120524;0,0;11;16,4;28,1;22,0;2,7;360;66
13054001;20120525;0,0;0;15,3;28,0;22,1;3,6;90;60
13054001;20120526;0,0;0;16,4;25,6;21,0;3,3;190;64
13054001;20120527;0,0;77;14,4;24,5;19,8;2,9;200;74
13054001;20120528;0,2;0;17,3;28,6;21,5;3,1;180;72
13054001;20120529;0,0;0;15,1;25,1;20,1;2,9;180;75
13054001;20120530;0,0;0;14,7;26,5;20,7;2,7;190;72
13054001;20120531;0,0;0;16,2;30,4;23,0;3,1;240;65
13054001;20120601;0,0;0;18,0;31,3;23,7;4,0;330;61
13054001;20120602;0,0;0;17,8;27,4;22,6;4,1;150;64
13054001;20120603;0,0;44;18,9;26,6;21,5;4,9;130;66
13054001;20120604;0,0;0;16,0;24,8;20,6;9,1;330;51
13054001;20120605;0,0;0;17,2;26,8;21,4;7,4;320;53
13054001;20120606;0,0;0;16,3;24,9;20,6;4,1;150;75
13054001;20120607;0,0;0;18,9;28,9;24,1;6,0;140;52
13054001;20120608;0,0;0;19,4;28,3;23,1;5,3;330;51
13054001;20120609;0,0;0;17,4;26,6;21,6;6,8;290;50
13054001;20120610;0,6;79;16,1;23,9;19,8;3,4;240;60
13054001;20120611;11,9;254;17,2;24,8;19,8;4,7;250;65
13054001;20120612;0,0;0;14,5;24,6;19,3;7,9;340;59
13054001;20120613;0,0;0;14,2;25,2;19,8;6,9;300;56
13054001;20120614;0,0;0;15,2;25,7;20,5;2,9;190;59
13054001;20120615;0,0;0;14,4;27,6;21,4;2,9;180;52
13054001;20120616;0,0;0;14,3;28,2;22,2;3,0;200;51
13054001;20120617;0,0;0;14,5;32,5;23,3;2,9;200;43
13054001;20120618;0,0;0;16,7;30,1;23,8;2,2;260;43
13054001;20120619;0,0;0;18,0;28,7;24,4;2,0;250;47
13054001;20120620;1,8;129;19,5;32,5;25,1;2,9;200;52
13054001;20120621;0,0;0;17,8;29,4;24,3;3,1;200;65
13054001;20120622;0,0;0;21,2;30,9;25,3;5,7;330;38
13054001;20120623;0,0;0;18,6;31,4;24,8;5,3;250;44
13054001;20120624;0,0;0;15,7;31,8;24,5;3,9;250;53
13054001;20120625;0,0;0;21,4;32,1;27,4;8,9;340;46
13054001;20120626;0,0;0;23,2;33,5;28,4;9,4;320;47
13054001;20120627;0,0;0;22,1;33,6;27,1;3,8;340;51
13054001;20120628;0,0;0;20,7;33,2;26,3;4,2;180;57
13054001;20120629;0,0;0;22,2;33,4;28,1;4,9;150;40
13054001;20120630;0,0;23;22,9;34,3;28,8;5,4;140;44
13054001;20120701;10,2;496;19,0;25,6;22,5;4,5;350;75
13054001;20120702;0,0;0;15,6;25,9;20,0;6,7;330;67
13054001;20120703;0,0;0;16,6;29,2;22,1;4,5;250;61
13054001;20120704;0,0;0;17,4;29,4;23,3;2,8;190;67
13054001;20120705;1,0;164;18,7;28,5;23,1;3,4;160;67
13054001;20120706;0,0;0;17,9;30,1;23,5;4,0;240;62
13054001;20120707;0,0;0;16,7;30,4;24,0;3,3;190;53
13054001;20120708;0,0;0;19,7;30,4;25,7;3,6;250;54
13054001;20120709;0,0;0;17,5;32,7;24,7;3,6;240;54
13054001;20120710;0,0;0;18,1;31,6;24,9;2,7;180;61
13054001;20120711;0,0;0;20,7;31,0;26,1;5,3;240;54
13054001;20120712;0,0;0;20,2;29,5;24,3;7,5;320;40
13054001;20120713;0,0;0;19,0;28,4;23,7;3,8;250;52
13054001;20120714;0,0;0;21,6;30,1;25,2;7,5;300;48
13054001;20120715;0,0;0;18,2;28,3;22,9;10,2;330;42
13054001;20120716;0,0;0;17,9;28,8;23,2;8,7;330;40
13054001;20120717;0,0;0;19,3;31,9;26,1;8,3;330;37
13054001;20120718;0,0;0;17,0;33,4;25,3;2,6;190;42
13054001;20120719;0,0;0;19,1;31,5;24,4;2,6;200;53
13054001;20120720;0,0;0;18,8;31,5;24,6;3,3;250;55
13054001;20120721;0,0;0;19,7;27,7;23,2;10,9;320;43
13054001;20120722;0,0;0;18,0;29,3;23,7;6,7;330;42
13054001;20120723;0,0;0;18,6;30,0;23,2;3,8;180;43
13054001;20120724;0,0;0;16,6;30,4;23,9;2,7;250;43
13054001;20120725;0,0;0;18,7;32,2;25,0;2,6;250;47
13054001;20120726;0,0;0;19,3;30,0;24,7;3,1;190;61
13054001;20120727;0,0;0;19,2;32,1;26,0;2,8;190;47
13054001;20120728;0,0;0;21,3;32,7;27,0;3,1;250;50
13054001;20120729;0,0;0;22,4;30,6;26,2;5,9;250;51
13054001;20120730;0,0;0;20,6;32,9;25,2;4,5;250;47
13054001;20120731;0,0;0;17,6;33,9;25,6;3,1;240;49
13054001;20120801;0,0;0;19,6;32,1;25,9;3,7;180;53
13054001;20120802;0,0;0;19,9;30,9;24,8;2,9;200;66
13054001;20120803;0,0;0;20,2;34,0;26,9;3,4;240;53
13054001;20120804;0,0;0;20,0;29,9;25,1;3,2;180;67
13054001;20120805;0,0;0;21,8;30,6;26,0;3,9;150;66
13054001;20120806;2,2;47;20,2;28,7;24,1;4,1;310;63
13054001;20120807;0,0;0;19,3;31,7;25,4;6,2;310;44
13054001;20120808;0,0;0;17,6;32,9;24,8;4,9;280;48
13054001;20120809;0,0;0;16,2;35,8;26,3;4,3;330;48
13054001;20120810;0,0;0;20,8;35,4;28,2;4,5;330;40
13054001;20120811;0,0;0;19,7;33,6;26,1;3,3;180;51
13054001;20120812;0,0;0;20,2;29,9;25,3;2,6;180;56
13054001;20120813;0,0;0;19,9;30,4;24,9;2,7;250;62
13054001;20120814;0,0;0;18,3;31,7;25,2;3,1;190;59
13054001;20120815;0,0;0;19,6;30,8;25,8;4,0;150;59
13054001;20120816;0,0;0;21,1;33,1;26,3;4,0;320;58
13054001;20120817;0,0;0;18,3;31,8;25,6;2,5;190;56
13054001;20120818;0,0;0;19,7;34,2;27,1;2,6;180;53
13054001;20120819;0,0;0;20,3;35,8;27,4;2,7;200;44
13054001;20120820;0,0;0;20,6;34,1;27,1;2,8;200;56
13054001;20120821;0,0;0;22,6;35,5;27,8;2,5;190;67
13054001;20120822;0,0;0;21,7;34,1;27,3;3,1;190;65
13054001;20120823;0,0;7;21,9;33,0;27,9;4,4;140;55
13054001;20120824;0,0;0;23,4;33,9;28,5;4,9;140;42
13054001;20120825;0,0;0;23,2;32,2;27,4;4,8;330;57
13054001;20120826;0,0;0;20,0;27,8;23,3;11,1;320;40
13054001;20120827;0,0;0;15,3;30,1;22,9;4,0;310;53
13054001;20120828;1,6;68;20,5;29,1;23,9;3,9;130;70
13054001;20120829;3,6;199;20,2;29,2;24,3;2,4;200;75
13054001;20120830;1,4;402;21,0;25,2;22,2;3,9;300;77
13054001;20120831;0,0;0;17,2;22,8;19,2;13,6;320;50
13054001;20120901;0,0;0;14,9;20,8;17,2;10,3;330;56
13054001;20120902;0,0;17;12,6;26,1;19,5;3,5;320;57
13054001;20120903;0,8;159;17,8;21,0;19,1;2,4;340;73
13054001;20120904;1,2;72;15,1;28,9;21,7;2,6;340;68
13054001;20120905;0,0;0;17,7;29,5;22,9;2,4;290;66
13054001;20120906;0,0;0;16,9;30,3;23,6;2,6;260;59
13054001;20120907;0,0;0;18,0;30,6;24,0;2,4;250;57
13054001;20120908;0,0;0;16,8;29,6;23,0;2,7;250;58
13054001;20120909;0,0;0;16,5;28,5;22,0;2,3;240;70
13054001;20120910;0,2;0;17,7;29,0;22,9;2,6;190;74
13054001;20120911;0,0;0;18,1;28,3;23,1;2,6;180;74
13054001;20120912;0,0;0;18,9;27,4;20,9;7,6;310;65
13054001;20120913;0,0;0;15,3;23,8;19,0;13,4;310;48
13054001;20120914;0,0;0;14,7;25,3;19,9;9,1;330;47
13054001;20120915;0,0;0;17,2;27,2;20,9;5,0;330;50
13054001;20120916;0,2;0;12,5;26,7;19,9;2,7;180;67
13054001;20120917;0,0;0;14,6;25,5;19,6;1,9;240;73
13054001;20120918;0,0;0;16,0;25,6;20,7;2,0;190;75
13054001;20120919;0,0;0;18,7;23,7;19,8;9,8;320;53
13054001;20120920;0,0;0;10,6;26,3;19,3;3,9;320;52
13054001;20120921;0,0;0;17,7;27,0;21,5;4,5;150;58
13054001;20120922;0,0;0;17,9;26,4;21,4;2,7;240;64
13054001;20120923;0,0;0;15,6;27,3;22,1;4,6;160;71
13054001;20120924;2,6;167;21,5;27,2;22,6;7,3;130;60
13054001;20120925;0,0;0;17,3;26,2;22,4;7,3;130;68
13054001;20120926;3,8;150;14,3;25,1;19,9;6,9;280;75
13054001;20120927;0,0;0;9,8;23,0;16,2;2,9;290;71
13054001;20120928;1,2;164;13,8;24,6;19,3;2,6;340;65
13054001;20120929;15,7;211;16,8;23,2;18,9;3,3;340;82
13054001;20120930;1,8;312;16,1;18,8;17,4;1,7;140;84
13054001;20121001;0,2;0;14,0;23,7;18,3;3,0;240;76
13054001;20121002;0,0;0;12,6;23,9;18,0;4,2;240;68
13054001;20121003;0,0;0;12,5;25,5;18,3;2,4;240;69
13054001;20121004;0,2;0;13,9;24,4;19,6;2,9;170;77
13054001;20121005;0,0;0;13,9;23,3;18,4;2,3;170;82
13054001;20121006;0,0;0;16,2;24,4;19,9;2,5;80;74
13054001;20121007;0,0;0;17,3;26,3;21,0;4,1;270;74
13054001;20121008;0,2;0;18,5;27,2;21,3;4,4;320;71
13054001;20121009;0,0;0;15,5;27,3;21,2;5,0;310;68
13054001;20121010;0,0;0;16,9;26,6;21,0;4,7;290;64
13054001;20121011;0,2;9;16,2;23,3;19,8;2,2;180;71
13054001;20121012;0,0;0;17,0;23,6;18,6;6,2;330;62
